"SortID","SpeciesID","Taxon","Phylum","Subphylum","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Subgenus","species","Describer","flag","B-Code","IBI Sensitive Taxa"
,9973.00,"Turbonilla signae","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Turbonillinae",,"Turbonilla",,"signae",,0,,0
,9974.00,"Turbonilla sp 1","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Turbonillinae",,"Turbonilla",,"sp 1",,0,,0
,9975.00,"Turbonilla sp 10","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Turbonillinae",,"Turbonilla",,"sp 10",,0,,0
,9976.00,"Turbonilla sp 11","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Turbonillinae",,"Turbonilla",,"sp 11",,0,,0
,9977.00,"Turbonilla sp 12","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Turbonillinae",,"Turbonilla",,"sp 12",,0,,0
,9978.00,"Turbonilla sp 13","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Turbonillinae",,"Turbonilla",,"sp 13",,0,,0
,9979.00,"Turbonilla sp 2","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Turbonillinae",,"Turbonilla",,"sp 2",,0,,0
,9980.00,"Turbonilla sp 3","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Turbonillinae",,"Turbonilla",,"sp 3",,0,,0
,9981.00,"Turbonilla sp 4","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Turbonillinae",,"Turbonilla",,"sp 4",,0,,0
,9982.00,"Turbonilla sp 5","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Turbonillinae",,"Turbonilla",,"sp 5",,0,,0
,9983.00,"Turbonilla sp 6","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Turbonillinae",,"Turbonilla",,"sp 6",,0,,0
,9984.00,"Turbonilla sp 7","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Turbonillinae",,"Turbonilla",,"sp 7",,0,,0
,9985.00,"Turbonilla sp 8","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Turbonillinae",,"Turbonilla",,"sp 8",,0,,0
,9986.00,"Turbonilla sp 9","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Turbonillinae",,"Turbonilla",,"sp 9",,0,,0
,9987.00,"Turbonilla tridentata","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Turbonillinae",,"Turbonilla",,"tridentata",,0,,0
,9988.00,"Turbonilla weldi","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Turbonillinae",,"Turbonilla",,"weldi",,0,,0
,9483.00,"Upogebia pugettensis","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Eucarida","Decapoda","Pleocyemata","Gebiidea",,"Upogebiidae",,,"Upogebia",,"pugettensis",,0,,0
,9942.00,"Vayssierea sp","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","Opisthobranchia","Nudipleura","Nudibranchia",,,"Polyceroidea","Okadaiidae",,,"Vayssierea",,,,0,,0
,9943.00,"Vayssierea felis","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","Opisthobranchia","Nudipleura","Nudibranchia",,,"Polyceroidea","Okadaiidae",,,"Vayssierea",,"felis",,0,,0
,9559.00,"Vemakylindrus sp","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Cumacea",,,,"Diastylidae",,,"Vemakylindrus",,,,0,,0
,10181.00,"Vulcanella sp","SILICEA",,"Demospongiae","Heteroscleromorpha",,,"Tetractinellida","Astrophorina",,,"Vulcanellidae",,,"Vulcanella",,,,0,,0
,9867.00,"Ypsilothuria sp","ECHINODERMATA","Echinozoa","Holothuroidea",,,,"Dendrochirotida",,,,"Ypsilothuriidae",,,"Ypsilothuria",,,,0,,0
,9944.00,"Zelentia sp","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","Opisthobranchia","Nudipleura","Nudibranchia",,,"Fionoidea","Trinchesiidae",,,"Zelentia",,,,0,,0
,9627.00,"Zeugophilomedes oblonga","ARTHROPODA","Crustacea","Ostracoda","Myodocopa",,,"Myodocopida","Myodocopina",,"Sarsielloidea","Philomedidae",,,"Zeugophilomedes",,"oblonga",,0,,0
,9560.00,"Zeuxo coralensis","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Tanaidoidea","Tanaididae","Pancolinae",,"Zeuxo",,"coralensis",,0,,0
,9901.00,"Zirfaea sp","MOLLUSCA","Conchifera","Bivalvia","Heterodonta",,"Euheterodonta","Venerida","Neoheterodontei",,"Pholadoidea","Pholadidae","Pholadinae",,"Zirfaea",,,,0,,0
,9902.00,"Zirfaea pilsbryi","MOLLUSCA","Conchifera","Bivalvia","Heterodonta",,"Euheterodonta","Venerida","Neoheterodontei",,"Pholadoidea","Pholadidae","Pholadinae",,"Zirfaea",,"pilsbryi",,0,,0
,9561.00,"Zonophryxus","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Isopoda","Cymothoida","Epicaridea","Cryptoniscoidea","Dajidae",,,"Zonophryxus",,,,0,,0
,9945.00,"Abronicidae","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","Opisthobranchia","Nudipleura","Nudibranchia",,,"Fionoidea","Abronicidae",,,,,,,0,,0
,9420.00,"Acari","ARTHROPODA","Chelicerata","Arachnida","Acari",,,,,,,,,,,,,,0,,0
,9856.00,"Acroechinoidea","ECHINODERMATA","Echinozoa","Echinoidea","Euechinoidea","Acroechinoidea",,,,,,,,,,,,,0,,0
,9946.00,"Acteocinidae","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","Opisthobranchia","Nudipleura","Cephalaspidea",,,"Bulloidea","Acteocinidae",,,,,,,0,,0
,9732.00,"Actinioidea","CNIDARIA",,"Anthozoa","Hexacorallia",,,"Actiniaria","Enthemonae",,"Actinioidea",,,,,,,,0,,0
,9733.00,"Actinostoloidea","CNIDARIA",,"Anthozoa","Hexacorallia",,,"Actiniaria","Enthemonae",,"Actinostoloidea",,,,,,,,0,,0
,9882.00,"Aculifera","MOLLUSCA","Aculifera",,,,,,,,,,,,,,,,0,,0
,10062.00,"Addisoniinae","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda",,"Vetigastropoda",,,,"Lepetelloidea","Addisoniidae","Addisoniinae",,,,,,0,,0
,9449.00,"Akentrogonida","ARTHROPODA","Crustacea","Hexanauplia","Thecostraca","Cirripedia","Rhizocephala","Akentrogonida",,,,,,,,,,,0,,0
,9675.00,"Alcyodiniina","BRYOZOA",,"Gymnolaemata",,,,"Ctenostomatida","Alcyodiniina",,,,,,,,,,0,,0
,9562.00,"Alicelloidea","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Lysianassida","Alicelloidea",,,,,,,,0,,0
,9456.00,"Amphibalaninae","ARTHROPODA","Crustacea","Hexanauplia","Thecostraca","Cirripedia","Thoracica","Sessilia","Balanomorpha",,"Balanoidea","Balanidae","Amphibalaninae",,,,,,0,,0
,9822.00,"Amphilepidida","ECHINODERMATA","Asterozoa","Ophiuroidea","Myophiuroidea","Metohpiurida","Ophintegrida","Amphilepidida",,,,,,,,,,,0,,0
,9563.00,"Amphilochida","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida",,,,,,,,,0,,0
,9564.00,"Amphilochidea","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea",,,,,,,,,,0,,0
,9565.00,"Amphilochoidea","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Amphilochoidea",,,,,,,,0,,0
,9566.00,"Amphipoda family uncertain","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","uncertain","uncertain","uncertain","uncertain",,,,,,,0,,0
,9567.00,"Amphipoda infraorder uncertain","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","uncertain","uncertain",,,,,,,,,0,,0
,9568.00,"Amphipoda suborder uncertain","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","uncertain",,,,,,,,,,0,,0
,9569.00,"Amphipoda superfamily uncertain","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","uncertain","uncertain","uncertain",,,,,,,,0,,0
,9823.00,"Amphiuroidea","ECHINODERMATA","Asterozoa","Ophiuroidea","Myophiuroidea","Metohpiurida","Ophintegrida","Amphilepidida","Gnathophiurina",,"Amphiuroidea",,,,,,,,0,,0
,9947.00,"Anaspidea","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","Opisthobranchia","Nudipleura","Anaspidea",,,,,,,,,,,0,,0
,10182.00,"Ancorinidae","SILICEA",,"Demospongiae","Heteroscleromorpha",,,"Tetractinellida","Astrophorina",,,"Ancorinidae",,,,,,,0,,0
,9734.00,"Andvakiidae","CNIDARIA",,"Anthozoa","Hexacorallia",,,"Actiniaria","Enthemonae",,"Metridioidea","Andvakiidae",,,,,,,0,,0
,9735.00,"Anenthemonae","CNIDARIA",,"Anthozoa","Hexacorallia",,,"Actiniaria","Anenthemonae",,,,,,,,,,0,,0
,10110.00,"Anopla family uncertain","NEMERTEA",,"Anopla",,,,"uncertain",,,,"uncertain",,,,,,,0,,0
,10111.00,"Anopla order uncertain","NEMERTEA",,"Anopla",,,,"uncertain",,,,,,,,,,,0,,0
,9790.00,"Anthoathecata","CNIDARIA",,"Hydrozoa","Hydroidolina",,,"Anthoathecata",,,,,,,,,,,0,,0
,9676.00,"Antroporidae","BRYOZOA",,"Gymnolaemata",,,,"Chaeilostomatida","Flustrina",,"Calloporoidea","Antroporidae",,,,,,,0,,0
,9948.00,"Apatidae","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","Opisthobranchia","Nudipleura","Nudibranchia",,,"Fionoidea","Apatidae",,,,,,,0,,0
,9791.00,"Aplanulata","CNIDARIA",,"Hydrozoa","Hydroidolina",,,"Anthoathecata","Aplanulata",,,,,,,,,,0,,0
,9570.00,"Apseudoidea","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Apseudomorpha",,"Apseudoidea",,,,,,,,0,,0
,9571.00,"Apseudomorpha","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Apseudomorpha",,,,,,,,,,0,,0
,9723.00,"Arachnactidae","CNIDARIA",,"Anthozoa","Ceriantharia",,,"Penicillaria",,,,"Arachnactidae",,,,,,,0,,0
,9852.00,"Arbaciidae","ECHINODERMATA","Echinozoa","Echinoidea","Euechinoidea","Carinacea","Echinacea","Arbacioida",,,,"Arbaciidae",,,,,,,0,,0
,9853.00,"Arbacioida","ECHINODERMATA","Echinozoa","Echinoidea","Euechinoidea","Carinacea","Echinacea","Arbacioida",,,,,,,,,,,0,,0
,9457.00,"Arcoscalpellinae","ARTHROPODA","Crustacea","Hexanauplia","Thecostraca","Cirripedia","Thoracica","Scalpelliformes",,,"Scalpelloidea","Scalpellidae","Arcoscalpellinae",,,,,,0,,0
,9467.00,"Arguloidea","ARTHROPODA","Crustacea","Ichthyostraca","Branchiura",,,"Arguloida",,,"Arguloidea",,,,,,,,0,,0
,9197.00,"Arhynchobdellida","ANNELIDA",,"Clitellata","Hirudinea","Euhirudinea",,"Arhynchobdellida",,,,,,,,,,,0,,0
,9572.00,"Aristioidea","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Lysianassida","Aristioidea",,,,,,,,0,,0
,9573.00,"Armadillidiidae","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Isopoda","Oniscidea",,"Oniscoidea","Armadillidiidae",,,,,,,0,,0
,9702.00,"Articulina","BRYOZOA",,"Stenolaemata",,,,"Cyclostomata","Articulina",,,,,,,,,,0,,0
,9423.00,"Ascorhynchidae","ARTHROPODA","Chelicerata","Pycnogonida",,,,"Pantopoda","Eupantopodida",,"Ascorhynchoidea","Ascorhynchidae",,,,,,,0,,0
,10206.00,"Aspidosiphonida","SIPUNCULA",,"Phascolosomatidea",,,,"Aspidosiphonida",,,,,,,,,,,0,,0
,10183.00,"Astrophorina","SILICEA",,"Demospongiae","Heteroscleromorpha",,,"Tetractinellida","Astrophorina",,,,,,,,,,0,,0
,9574.00,"Athelginae","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Isopoda","Cymothoida","Epicaridea","Bopyroidea","Bopyridae","Athelginae",,,,,,0,,0
,9575.00,"Atylidae","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Lysianassida","Dexaminoidea","Atylidae",,,,,,,0,,0
,10184.00,"Axinellida","SILICEA",,"Demospongiae","Heteroscleromorpha",,,"Axinellida",,,,,,,,,,,0,,0
,9949.00,"Babakinidae","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","Opisthobranchia","Nudipleura","Nudibranchia",,,"Aeolidioidea","Babakinidae",,,,,,,0,,0
,9458.00,"Balaninae","ARTHROPODA","Crustacea","Hexanauplia","Thecostraca","Cirripedia","Thoracica","Sessilia","Balanomorpha",,"Balanoidea","Balanidae","Balaninae",,,,,,0,,0
,9909.00,"Bathyspinulidae","MOLLUSCA","Conchifera","Bivalvia","Protobranchia",,,"Nuculanida",,,"Nuculanoidea","Bathyspinulidae",,,,,,,0,,0
,9484.00,"Benthesicymidae","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Eucarida","Decapoda","Dendrobranchiata",,"Penaeoidea","Benthesicymidae",,,,,,,0,,0
,9576.00,"Bodotriinae","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Cumacea",,,,"Bodotriidae","Bodotriinae",,,,,,0,,0
,9736.00,"Brachycnemina","CNIDARIA",,"Anthozoa","Hexacorallia",,,"Zoantharia","Brachycnemina",,,,,,,,,,0,,0
,9703.00,"BRYOZOA","BRYOZOA",,,,,,,,,,,,,,,,,0,,0
,10041.00,"Busyconinae","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Buccinoidea","Buccinidae","Busyconinae",,,,,,0,,0
,9753.00,"Calaxonia","CNIDARIA",,"Anthozoa","Octocorallia",,,"Alcyonacea","Calaxonia",,,,,,,,,,0,,0
,9577.00,"Calliopiidae","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Calliopioidea","Calliopiidae",,,,,,,0,,0
,9578.00,"Calliopioidea","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Calliopioidea",,,,,,,,0,,0
,10063.00,"Calliotropidae","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda",,"Vetigastropoda",,,,"Seguenzioidea","Calliotropidae",,,,,,,0,,0
,9677.00,"Calloporoidea","BRYOZOA",,"Gymnolaemata",,,,"Chaeilostomatida","Flustrina",,"Calloporoidea",,,,,,,,0,,0
,9950.00,"Calycidorididae","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","Opisthobranchia","Nudipleura","Nudibranchia",,,"Onchidoridoidea","Calycidorididae",,,,,,,0,,0
,9857.00,"Carinacea","ECHINODERMATA","Echinozoa","Echinoidea","Euechinoidea","Carinacea",,,,,,,,,,,,,0,,0
,9881.00,"Cavibelonia family uncertain","MOLLUSCA","Aculifera","Solenogastres",,,"Pachytegmentaria","Cavibelonia",,,,"family uncertain",,,,,,,0,,0
,9678.00,"Cellarioidea","BRYOZOA",,"Gymnolaemata",,,,"Chaeilostomatida","Flustrina",,"Cellarioidea",,,,,,,,0,,0
,9951.00,"Cephalaspidea family uncertain","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","Opisthobranchia","Nudipleura","Cephalaspidea",,,"superfamily uncertain","family uncertain",,,,,,,0,,0
,9952.00,"Cephalaspidea superfamily uncertain","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","Opisthobranchia","Nudipleura","Cephalaspidea",,,"superfamily uncertain",,,,,,,,0,,0
,10112.00,"Cephalotrichidae","NEMERTEA",,"Anopla",,,,"Archinemertea",,,,"Cephalotrichidae",,,,,,,0,,0
,10156.00,"Cercyridae","PLATYHELMINTHES",,"Rhabditophora","Trepaxonemata",,,"Tricladida",,,"Cercyroidea","Cercyridae",,,,,,,0,,0
,10157.00,"Cercyroidea","PLATYHELMINTHES",,"Rhabditophora","Trepaxonemata",,,"Tricladida",,,"Cercyroidea",,,,,,,,0,,0
,9679.00,"Chaeilostomatida","BRYOZOA",,"Gymnolaemata",,,,"Chaeilostomatida",,,,,,,,,,,0,,0
,9680.00,"Chaperiidae","BRYOZOA",,"Gymnolaemata",,,,"Chaeilostomatida","Flustrina",,"Calloporoidea","Chaperiidae",,,,,,,0,,0
,9426.00,"Chelicerata","ARTHROPODA","Chelicerata",,,,,,,,,,,,,,,,0,,0
,9754.00,"Clavulariinae","CNIDARIA",,"Anthozoa","Octocorallia",,,"Alcyonacea","Stolonifera",,,"Clavulariidae","Clavulariinae",,,,,,0,,0
,10185.00,"Clionaida","SILICEA",,"Demospongiae","Heteroscleromorpha",,,"Clionaida",,,,,,,,,,,0,,0
,9450.00,"Clistosaccidae","ARTHROPODA","Crustacea","Hexanauplia","Thecostraca","Cirripedia","Rhizocephala","Akentrogonida",,,,"Clistosaccidae",,,,,,,0,,0
,9203.00,"Clitellata","ANNELIDA",,"Clitellata",,,,,,,,,,,,,,,0,,0
,10042.00,"Cochliopidae","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Littorinimorpha",,"Rissooidea","Cochliopidae",,,,,,,0,,0
,9579.00,"Colomastigida","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Colomastigidea","Colomastigida",,,,,,,,,0,,0
,9580.00,"Colomastigidea","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Colomastigidea",,,,,,,,,,0,,0
,9459.00,"Concavinae","ARTHROPODA","Crustacea","Hexanauplia","Thecostraca","Cirripedia","Thoracica","Sessilia","Balanomorpha",,"Balanoidea","Balanidae","Concavinae",,,,,,0,,0
,9581.00,"Conicostomatidae","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Lysianassida","Aristioidea","Conicostomatidae",,,,,,,0,,0
,9953.00,"Corambidae","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","Opisthobranchia","Nudipleura","Nudibranchia",,,"Onchidoridoidea","Corambidae",,,,,,,0,,0
,9954.00,"Coryphellidae","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","Opisthobranchia","Nudipleura","Nudibranchia",,,"Flabellinoidea","Coryphellidae",,,,,,,0,,0
,10126.00,"Cratenemertea","NEMERTEA",,"Enopla","Hoplonemertea",,,"Monostilifera","Cratenemertea",,,,,,,,,,0,,0
,10127.00,"Cratenemertidae","NEMERTEA",,"Enopla","Hoplonemertea",,,"Monostilifera","Cratenemertea",,,"Cratenemertidae",,,,,,,0,,0
,9630.00,"Crustacea superclass uncertain","ARTHROPODA","Crustacea",,,,,,,,,,,,,,,,0,,0
,10158.00,"Cryptocelidae","PLATYHELMINTHES",,"Rhabditophora","Trepaxonemata",,,"Polycladida","Acotylea",,"Cryptoceloidea","Cryptocelidae",,,,,,,0,,0
,10159.00,"Cryptoceloidea","PLATYHELMINTHES",,"Rhabditophora","Trepaxonemata",,,"Polycladida","Acotylea",,"Cryptoceloidea",,,,,,,,0,,0
,9681.00,"Ctenostomatida","BRYOZOA",,"Gymnolaemata",,,,"Ctenostomatida",,,,,,,,,,,0,,0
,9955.00,"Cumanotidae","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","Opisthobranchia","Nudipleura","Nudibranchia",,,"Flabellinoidea","Cumanotidae",,,,,,,0,,0
,9956.00,"Cuthonidae","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","Opisthobranchia","Nudipleura","Nudibranchia",,,"Fionoidea","Cuthonidae",,,,,,,0,,0
,9911.00,"Decapodiformes","MOLLUSCA","Conchifera","Cephalopoda","Coleoidea",,"Decapodiformes",,,,,,,,,,,,0,,0
,9582.00,"Dexamininae","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Lysianassida","Dexaminoidea","Dexaminidae","Dexamininae",,,,,,0,,0
,10064.00,"Diodorinae","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda",,"Vetigastropoda",,,,"Fissurelloidea","Fissurellidae","Diodorinae",,,,,,0,,0
,9583.00,"Dynameninae","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Isopoda","Sphaeromatidea",,"Sphaeromatoidea","Sphaeromatidae","Dynameninae",,,,,,0,,0
,9854.00,"Echinidea","ECHINODERMATA","Echinozoa","Echinoidea","Euechinoidea","Carinacea","Echinacea","Camarodonta",,"Echinidea",,,,,,,,,0,,0
,9737.00,"Edwardsioidea","CNIDARIA",,"Anthozoa","Hexacorallia",,,"Actiniaria","Anenthemonae",,"Edwardsioidea",,,,,,,,0,,0
,9682.00,"Electridae","BRYOZOA",,"Gymnolaemata",,,,"Chaeilostomatida","Malacostegina",,"Membraniporioidea","Electridae",,,,,,,0,,0
,9738.00,"Enthemonae","CNIDARIA",,"Anthozoa","Hexacorallia",,,"Actiniaria","Enthemonae",,,,,,,,,,0,,0
,9739.00,"Enthemonae family uncertain","CNIDARIA",,"Anthozoa","Hexacorallia",,,"Actiniaria","Enthemonae",,"uncertain","uncertain",,,,,,,0,,0
,9740.00,"Enthemonae superfamily uncertain","CNIDARIA",,"Anthozoa","Hexacorallia",,,"Actiniaria","Enthemonae",,"uncertain",,,,,,,,0,,0
,9584.00,"Epicaridea","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Isopoda","Cymothoida","Epicaridea",,,,,,,,,0,,0
,10043.00,"Eratoinae","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Littorinimorpha",,"Velutinoidea","Triviidae","Eratoinae",,,,,,0,,0
,9259.00,"Errantia","ANNELIDA",,"Polychaeta","Errantia",,,,,,,,,,,,,,0,,0
,10186.00,"Erylinae","SILICEA",,"Demospongiae","Heteroscleromorpha",,,"Tetractinellida","Astrophorina",,,"Geodiidae","Erylinae",,,,,,0,,0
,9198.00,"Euhirudinea","ANNELIDA",,"Clitellata","Hirudinea","Euhirudinea",,,,,,,,,,,,,0,,0
,10128.00,"Eumonostilifera","NEMERTEA",,"Enopla","Hoplonemertea",,,"Monostilifera","Eumonostilifera",,,,,,,,,,0,,0
,9816.00,"Euryophiurida","ECHINODERMATA","Asterozoa","Ophiuroidea","Myophiuroidea","Metohpiurida","Euryophiurida",,,,,,,,,,,,0,,0
,10160.00,"Faubelidae","PLATYHELMINTHES",,"Rhabditophora","Trepaxonemata",,,"Polycladida","Acotylea",,"Leptoplanoidea","Faubelidae",,,,,,,0,,0
,9957.00,"Flabellinopsidae","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","Opisthobranchia","Nudipleura","Nudibranchia",,,"Flabellinoidea","Flabellinopsidae",,,,,,,0,,0
,9683.00,"Flustrina","BRYOZOA",,"Gymnolaemata",,,,"Chaeilostomatida","Flustrina",,,,,,,,,,0,,0
,10071.00,"Gadilimorpha family uncertain","MOLLUSCA","Conchifera","Scaphopoda",,,,"Gadilida","Gadilimorpha",,,"uncertain",,,,,,,0,,0
,10187.00,"Geodiinae","SILICEA",,"Demospongiae","Heteroscleromorpha",,,"Tetractinellida","Astrophorina",,,"Geodiidae","Geodiinae",,,,,,0,,0
,10209.00,"Golfingiida","SIPUNCULA",,"Sipunculidea",,,,"Golfingiida",,,,,,,,,,,0,,0
,9585.00,"Hadziida","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida",,,,,,,,,0,,0
,9808.00,"Haliclystidae","CNIDARIA",,"Staurozoa",,,,"Stauromedusae","Myostaurida",,,"Haliclystidae",,,,,,,0,,0
,10065.00,"Haliotidae","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda",,"Vetigastropoda",,,,"Haliotoidea","Haliotidae",,,,,,,0,,0
,10066.00,"Haliotoidea","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda",,"Vetigastropoda",,,,"Haliotoidea",,,,,,,,0,,0
,9792.00,"Halopterididae","CNIDARIA",,"Hydrozoa","Hydroidolina",,,"Leptothecata",,,"Plumarioidea","Halopterididae",,,,,,,0,,0
,9586.00,"Haustorioidea","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Lysianassida","Haustorioidea",,,,,,,,0,,0
,9824.00,"Hemieuryalidae","ECHINODERMATA","Asterozoa","Ophiuroidea","Myophiuroidea","Metohpiurida","Ophintegrida","Amphilepidida","Ophionereidina",,"Ophiolepidoidea","Hemieuryalidae",,,,,,,0,,0
,9989.00,"Heterobranchia infraclass uncertain","MOLLUSCA","Conchifera","Gastropoda","Heterobranchia","uncertain",,,,,,,,,,,,,0,,0
,10113.00,"Heteronemertea family uncertain","NEMERTEA",,"Anopla",,,,"Heteronemertea",,,,"uncertain",,,,,,,0,,0
,10188.00,"Heteroscleromorpha","SILICEA",,"Demospongiae","Heteroscleromorpha",,,,,,,,,,,,,,0,,0
,9741.00,"Hexacorallia","CNIDARIA",,"Anthozoa","Hexacorallia",,,,,,,,,,,,,,0,,0
,9464.00,"Hexanauplia","ARTHROPODA","Crustacea","Hexanauplia",,,,,,,,,,,,,,,0,,0
,9684.00,"Hippopodinidae","BRYOZOA",,"Gymnolaemata",,,,"Chaeilostomatida","Flustrina",,"Schizoporelloidea","Hippopodinidae",,,,,,,0,,0
